drugName,condition,average_category,num_reviews
Mupirocin,Skin and Structure Infection,3.066666666666667,15
Muse,Erectile Dysfunction,3.1363636363636362,22
My Way,9</span> users found this comment helpful.,5.0,1
My Way,Emergency Contraception,2.6363636363636362,22
Mycelex Troche,Oral Thrush,3.5,4
Mycolog II,Cutaneous Candidiasis,3.5,2
Mycophenolate mofetil,Autoimmune Hepatitis,2.75,4
Mycophenolate mofetil,Bullous Pemphigoid,1.0,1
Mycophenolate mofetil,Dermatomyositis,3.0,1
Mycophenolate mofetil,Multiple Sclerosis,1.0,2
Mycophenolate mofetil,Myasthenia Gravis,2.9285714285714284,14
Mycophenolate mofetil,Nephrotic Syndrome,2.5,2
Mycophenolate mofetil,"Organ Transplant, Rejection Prophylaxis",3.0,8
Mycophenolate mofetil,Psoriatic Arthritis,3.0,1
Mycophenolate mofetil,Rheumatoid Arthritis,2.5,2
Mycophenolate mofetil,Systemic Lupus Erythematosus,3.5,4
Mycophenolate mofetil,Ulcerative Colitis,5.0,1
Mycophenolate mofetil,Uveitis,2.0,1
Mycophenolic acid,Rejection Prophylaxis,4.0,1
Mycophenolic acid,tic (mycophenolic acid),2.3333333333333335,3
Mydayis,ADHD,2.933333333333333,15
Myfortic,Dermatomyositis,2.0,1
Myfortic,Rejection Prophylaxis,2.5,2
Mylanta,GERD,3.0,1
Mylanta Gas,Gas,1.0,1
Myleran,Chronic Myelogenous Leukemia,2.0,1
Myleran,Thrombocythemia,3.0,1
Myobloc,Cervical Dystonia,1.0,2
Myobloc,Dystonia,5.0,1
Myophen,Pain,2.0,1
Myorisan,Acne,3.5,2
Myrbetriq,Overactive Bladde,3.1,80
Myrbetriq,Urinary Incontinence,2.6818181818181817,22
Mysoline,44</span> users found this comment helpful.,5.0,1
Mysoline,Benign Essential Trem,3.0,1
Mysoline,Seizures,2.1666666666666665,6
NP Thyroid,19</span> users found this comment helpful.,3.0,1
NP Thyroid,Hashimoto's disease,4.0,2
NP Thyroid,"Hypothyroidism, After Thyroid Removal",5.0,1
NP Thyroid,TSH Suppression,3.0,1
NP Thyroid,Underactive Thyroid,2.2,5
Nabilone,"Nausea/Vomiting, Chemotherapy Induced",2.5,2
Nabilone,ibromyalgia,2.8,5
Nabumetone,Back Pain,1.7058823529411764,17
Nabumetone,Muscle Pain,1.8333333333333333,6
Nabumetone,Not Listed / Othe,2.0,1
Nabumetone,Osteoarthritis,3.0,11
Nabumetone,Rheumatoid Arthritis,1.625,8
Nabumetone,Sciatica,3.0,6
Nabumetone,zen Shoulde,3.3333333333333335,3
Nadolol,Angina,4.0,1
Nadolol,Anxiety,3.0,2
Nadolol,Benign Essential Trem,3.3333333333333335,3
Nadolol,Esophageal Variceal Hemorrhage Prophylaxis,4.0,4
Nadolol,High Blood Pressure,2.0,1
Nadolol,Migraine Prevention,3.2142857142857144,14
Nadolol,Supraventricular Tachycardia,2.5,2
Nafarelin,Endometriosis,2.5,2
Nafcillin,Bone infection,2.0,1
Naftifine,Tinea Corporis,3.0,1
Naftifine,Tinea Cruris,4.0,1
Naftifine,Tinea Pedis,4.5,2
Naftin,Tinea Cruris,4.0,1
Naftin,Tinea Pedis,4.0,1
Nalbuphine,Pain,2.3461538461538463,26
Nalfon,"Gout, Acute",3.0,1
Naloxegol,"Constipation, Chronic",2.6666666666666665,3
Naloxegol,"Constipation, Drug Induced",2.3423423423423424,111
Naloxegol,Opioid-Induced Constipation,1.875,24
Naloxone,Opioid Overdose,3.2,10
Naloxone,Reversal of Opioid Sedation,2.8,5
Naloxone / oxycodone,Pain,2.0,2
Naloxone / pentazocine,Chronic Pain,3.4,5
Naloxone / pentazocine,Pain,1.8571428571428572,14
Naltrexone,Alcohol Dependence,3.7295081967213113,122
Naltrexone,Opiate Dependence,3.191011235955056,89
Naltrexone,Trichotillomania,4.333333333333333,3
Naltrexone,ibromyalgia,2.8421052631578947,19
Namenda,35</span> users found this comment helpful.,3.0,1
Namenda,36</span> users found this comment helpful.,2.0,1
Namenda,Alzheimer's Disease,2.9,10
Namenda XR,28</span> users found this comment helpful.,1.0,1
Namenda XR,Alzheimer's Disease,3.0,2
Naphazoline,Eye Redness/Itching,1.0,1
Naphazoline,Nasal Congestion,4.416666666666667,12
Naphazoline / pheniramine,Eye Redness/Itching,3.4615384615384617,13
Naprelan,Back Pain,3.0,2
Naprelan,Headache,4.0,1
Naprelan,Muscle Pain,3.5,2
Naprelan,Osteoarthritis,4.2,5
Naprelan,Pain,1.0,1
Naprelan,Period Pain,3.0,1
Naprelan,Sciatica,3.0,2
Naprosyn,Ankylosing Spondylitis,2.0,1
Naprosyn,Back Pain,1.5,4
Naprosyn,Chronic Myofascial Pain,3.0,1
Naprosyn,Costochondritis,3.0,2
Naprosyn,"Gout, Acute",3.0,1
Naprosyn,Muscle Pain,4.0,1
Naprosyn,Osteoarthritis,2.4,5
Naprosyn,Pain,3.2,5
Naprosyn,Rheumatoid Arthritis,5.0,2
Naprosyn,Sciatica,5.0,1
Naprosyn,Tendonitis,2.0,4
Naproxen,Ankylosing Spondylitis,3.0,5
Naproxen,Back Pain,2.3857142857142857,70
Naproxen,Bursitis,3.0,2
Naproxen,Chronic Myofascial Pain,3.0,1
Naproxen,Costochondritis,3.1666666666666665,6
Naproxen,"Gout, Acute",2.6,30
Naproxen,Headache,2.8076923076923075,26
Naproxen,Juvenile Rheumatoid Arthritis,2.3333333333333335,3
Naproxen,Muscle Pain,2.1739130434782608,23
Naproxen,Neck Pain,2.3333333333333335,3
Naproxen,Not Listed / Othe,4.0,1
Naproxen,Osteoarthritis,2.4,35
Naproxen,Pain,2.6666666666666665,63
Naproxen,Period Pain,2.3728813559322033,59
Naproxen,Rheumatoid Arthritis,3.5789473684210527,19
Naproxen,Sciatica,2.7857142857142856,28
Naproxen,Tendonitis,2.1904761904761907,21
Naproxen,zen Shoulde,2.5,4
Naproxen / pseudoephedrine,Sinus Symptoms,3.0,1
Naproxen / sumatriptan,Migraine,3.438202247191011,89
Naratriptan,Migraine,3.7,30
Narcan Injection,Opioid Overdose,2.4,5
Narcan Injection,Reversal of Opioid Sedation,2.5,2
Nardil,19</span> users found this comment helpful.,3.0,1
Nardil,27</span> users found this comment helpful.,2.0,1
Nardil,Depression,2.909090909090909,33
Nardil,Migraine Prevention,1.0,2
Naropin Polyamp,Labor Pain,3.0,1
Nasacort,8</span> users found this comment helpful.,3.0,1
Nasacort,Allergic Rhinitis,2.95,40
Nasacort AQ,Allergic Rhinitis,3.6666666666666665,3
Nasacort Allergy 24HR,Allergic Rhinitis,2.75,8
Nasarel,Allergic Rhinitis,2.0,1
Nasonex,12</span> users found this comment helpful.,4.0,1
Nasonex,18</span> users found this comment helpful.,2.0,1
Nasonex,Allergic Rhinitis,2.6333333333333333,30
Nasonex,Nasal Polyps,1.6666666666666667,3
Nasonex,Sinus Symptoms,2.25,4
Natalizumab,Multiple Sclerosis,3.210526315789474,76
Natazia,Birth Control,2.914285714285714,35
Natazia,Menorrhagia,2.2857142857142856,7
Nateglinide,"Diabetes, Type 2",3.0,1
Natelle One,Vitamin/Mineral Supplementation during Pregnancy/Lactation,2.5,2
Natesto,"Hypogonadism, Male",3.6666666666666665,3
Natpara,Hypoparathyroidism,4.333333333333333,3
Natroba,Head Lice,3.2,5
Nature-Throid,Hashimoto's disease,3.4705882352941178,17
Nature-Throid,"Hypothyroidism, After Thyroid Removal",3.25,4
Nature-Throid,Thyroid Cance,3.5,2
Nature-Throid,Underactive Thyroid,3.2,15
Navane,10</span> users found this comment helpful.,1.0,1
Navane,Psychosis,3.6666666666666665,3
Nebivolol,High Blood Pressure,2.58273381294964,139
Nebivolol,Mitral Valve Prolapse,2.1666666666666665,6
Nebivolol,Not Listed / Othe,1.5,2
Necitumumab,Non-Small Cell Lung Cance,4.0,1
Necon 1 / 35,19</span> users found this comment helpful.,2.0,1
Necon 1 / 35,8</span> users found this comment helpful.,1.0,1
Necon 1 / 35,Abnormal Uterine Bleeding,3.0,3
Necon 1 / 35,Acne,2.0,1
Necon 1 / 35,Birth Control,3.2,20
Necon 1 / 35,Endometriosis,2.6666666666666665,3
Necon 1 / 35,Menstrual Disorders,1.0,2
Necon 1 / 35,Polycystic Ovary Syndrome,2.2,5
Necon 1 / 50,Abnormal Uterine Bleeding,2.6666666666666665,3
Necon 1 / 50,Birth Control,1.0,3
Necon 1 / 50,Endometriosis,1.0,1
Necon 7 / 7 / 7,Acne,2.0,2
Necon 7 / 7 / 7,Birth Control,3.5,2
Necon 7 / 7 / 7,Menstrual Disorders,4.0,1
Nedocromil,"Conjunctivitis, Allergic",4.0,1
Neevo DHA,Vitamin/Mineral Supplementation during Pregnancy/Lactation,4.0,1
Nefazodone,Anxiety,4.0,4
Nefazodone,Depression,2.6956521739130435,23
Nefazodone,Major Depressive Disorde,4.0,3
Nefazodone,Panic Disorde,2.5,2
Nembutal Sodium,Insomnia,3.0,1
Neo-Poly-Dex,3</span> users found this comment helpful.,4.0,1
Neo-Poly-Dex,Blepharitis,2.0,1
Neo-Poly-Dex,"Conjunctivitis, Bacterial",2.5,2
Neo-Synephrine Nasal,Nasal Congestion,5.0,1
Neoral,Idiopathic Thrombocytopenic Purpura,1.0,1
Neoral,"Organ Transplant, Rejection Prophylaxis",5.0,1
Neoral,Psoriasis,5.0,1
Neosporin,Bacterial Skin Infection,3.0,2
Neostigmine,Myasthenia Gravis,4.0,1
Nepafenac,Postoperative Increased Intraocular Pressure,2.0,1
Nepafenac,Postoperative Ocular Inflammation,2.3333333333333335,3
Nesina,"Diabetes, Type 2",2.0,2
Neulasta,Neutropenia Associated with Chemotherapy,2.0,26
Neupogen,Neutropenia,5.0,1
Neupogen,Neutropenia Associated with Chemotherapy,1.0,1
Neupro,Parkinson's Disease,2.8333333333333335,12
Neupro,Restless Legs Syndrome,2.88,25
Neurontin,20</span> users found this comment helpful.,2.0,1
Neurontin,23</span> users found this comment helpful.,5.0,1
Neurontin,76</span> users found this comment helpful.,5.0,1
Neurontin,85</span> users found this comment helpful.,1.0,1
Neurontin,92</span> users found this comment helpful.,2.0,1
Neurontin,Alcohol Withdrawal,4.0,2
Neurontin,Anxiety,3.3636363636363638,11
Neurontin,Benign Essential Trem,3.5,2
Neurontin,Bipolar Disorde,3.125,8
Neurontin,Diabetic Peripheral Neuropathy,2.0,1
Neurontin,Epilepsy,3.25,4
Neurontin,Hot Flashes,3.25,4
Neurontin,Insomnia,4.0,5
Neurontin,Migraine,3.5,16
Neurontin,Pain,1.975609756097561,41
Neurontin,Periodic Limb Movement Disorde,2.3333333333333335,3
Neurontin,Peripheral Neuropathy,2.590909090909091,22
Neurontin,Postherpetic Neuralgia,1.9230769230769231,13
Neurontin,Reflex Sympathetic Dystrophy Syndrome,2.75,4
Neurontin,Restless Legs Syndrome,2.5714285714285716,7
Neurontin,Trigeminal Neuralgia,2.2,5
Neurontin,Vulvodynia,3.5,4
Neurontin,ibromyalgia,3.1739130434782608,23
NeutraSal,Mucositis,3.3333333333333335,3
NeutraSal,Xerostomia,3.3333333333333335,3
Nevanac,Postoperative Ocular Inflammation,2.0,1
Nevirapine,HIV Infection,3.3333333333333335,3
Nexafed Nasal Decongestant,Nasal Congestion,3.0,4
Nexavar,Hepatic Tum,2.0,1
Nexavar,Hepatocellular Carcinoma,3.0,4
Nexavar,Renal Cell Carcinoma,1.5,2
Nexavar,Thyroid Cance,1.0,1
Nexium,1</span> users found this comment helpful.,4.0,1
Nexium,5</span> users found this comment helpful.,1.0,1
Nexium,Barrett's Esophagus,2.4285714285714284,14
Nexium,Duodenal Ulcer Prophylaxis,1.0,1
Nexium,Erosive Esophagitis,2.3333333333333335,6
Nexium,GERD,2.9452054794520546,73
Nexium,Helicobacter Pylori Infection,3.3333333333333335,3
Nexium,NSAID-Induced Gastric Ulce,4.5,4
Nexium 24HR,GERD,3.5,2
Nexium IV,GERD,5.0,1
Nexplanon,0</span> users found this comment helpful.,5.0,1
Nexplanon,1</span> users found this comment helpful.,3.0,1
Nexplanon,2</span> users found this comment helpful.,2.5,2
Nexplanon,3</span> users found this comment helpful.,1.0,1
Nexplanon,4</span> users found this comment helpful.,3.0,1
Nexplanon,8</span> users found this comment helpful.,3.0,2
Nexplanon,9</span> users found this comment helpful.,1.0,1
Nexplanon,Birth Control,2.825875823794658,2883
Next Choice,Emergency Contraception,2.5454545454545454,44
Niacin,Depression,2.55,20
Niacin,High Cholesterol,2.6,35
Niacin,Hyperlipoproteinemia,1.0,1
Niacin,"Hyperlipoproteinemia Type IV, Elevated VLDL",1.0,1
Niacin,Niacin Deficiency,3.0,1
Niacin / simvastatin,High Cholesterol,2.4285714285714284,7
Niacin / simvastatin,Hyperlipoproteinemia,4.0,1
Niacinamide,Niacin Deficiency,3.0,1
Niaspan,High Cholesterol,2.772727272727273,22
Niaspan,Hyperlipoproteinemia,1.0,1
Niaspan,"Hyperlipoproteinemia Type IV, Elevated VLDL",1.0,1
Nicoderm CQ,15</span> users found this comment helpful.,1.0,1
Nicoderm CQ,Smoking Cessation,4.097560975609756,41
Nicorette,Smoking Cessation,3.75,12
Nicotine,Not Listed / Othe,4.0,1
Nicotine,Smoking Cessation,3.8672566371681416,113
Nicotrol Inhaler,5</span> users found this comment helpful.,1.0,1
Nicotrol Inhaler,8</span> users found this comment helpful.,4.0,1
Nicotrol Inhaler,Smoking Cessation,3.8095238095238093,21
Nicotrol NS,Smoking Cessation,3.0,3
Nifedical XL,High Blood Pressure,1.3333333333333333,3
Nifedical XL,Raynaud's Syndrome,5.0,1
Nifedipine,High Blood Pressure,2.36,25
Nifedipine,Hypertensive Emergency,3.0,1
Nifedipine,Not Listed / Othe,2.0,1
Nifedipine,Premature Lab,2.0,3
Nifedipine,Raynaud's Syndrome,3.15625,32
Niferex,Iron Deficiency Anemia,3.3333333333333335,3
Nikki,8</span> users found this comment helpful.,5.0,1
Nikki,Birth Control,2.3333333333333335,6
Nilotinib,Chronic Myelogenous Leukemia,2.9545454545454546,22
Nilstat,Oral Thrush,3.5,2
Nimodipine,Ischemic Stroke,5.0,1
Nimodipine,Migraine Prevention,5.0,1
Nimodipine,Subarachnoid Hemorrhage,3.0,1
Nimotop,Ischemic Stroke,5.0,1
Nimotop,Subarachnoid Hemorrhage,3.0,1
Niraparib,Ovarian Cance,3.0,1
Niravam,Anxiety,3.1,10
Niravam,Depression,1.0,1
Niravam,Panic Disorde,1.0,1
Nisoldipine,Raynaud's Syndrome,2.0,1
Nitro-Bid,Heart Attack,2.0,1
Nitro-Bid,Raynaud's Syndrome,3.0,2
Nitro-Dur,High Blood Pressure,1.0,1
Nitrofurantoin,Bladder Infection,2.2642487046632125,193
Nitrofurantoin,Not Listed / Othe,1.0,1
Nitrofurantoin,Prevention of Bladder infection,2.697674418604651,43
Nitrofurantoin,Urinary Tract Infection,2.2429906542056073,428
Nitroglycerin,Anal Fissure and Fistula,3.0,10
Nitroglycerin,Angina,2.8333333333333335,6
Nitroglycerin,Angina Pectoris Prophylaxis,4.0,1
Nitroglycerin,Heart Attack,2.5,2
Nitroglycerin,Heart Failure,4.0,1
Nitroglycerin,High Blood Pressure,1.0,1
Nitroglycerin,Raynaud's Syndrome,3.0,2
Nitrolingual Pumpspray,Angina,4.0,2
Nitrolingual Pumpspray,Heart Attack,3.0,1
Nitrostat,Angina,3.0,2
Nitrostat,Angina Pectoris Prophylaxis,4.0,1
Nitrostat,Heart Failure,4.0,1
Nivolumab,Hodgkin's Lymphoma,4.0,1
Nivolumab,Melanoma,5.0,2
Nivolumab,Non-Small Cell Lung Cance,1.75,20
Nivolumab,Renal Cell Carcinoma,3.5,4
Nizatidine,GERD,3.8,5
Nizatidine,Stomach Ulce,5.0,1
Nizoral,Tinea Versicol,3.0,2
Nizoral,Vaginal Yeast Infection,4.0,1
Nizoral A-D,Dandruff,5.0,1
Nizoral A-D,Seborrheic Dermatitis,3.0,1
Nizoral Shampoo,Dandruff,1.0,1
Nizoral Topical,Seborrheic Dermatitis,5.0,1
Nizoral Topical,Tinea Corporis,3.0,1
NoDoz,Hypersomnia,3.3333333333333335,9
Nolvadex,Breast Cance,3.0,2
Nonoxynol 9,Birth Control,2.0,2
Nor-QD,6</span> users found this comment helpful.,5.0,1
Nora-Be,13</span> users found this comment helpful.,1.0,1
Nora-Be,Abnormal Uterine Bleeding,2.8,15
Nora-Be,Birth Control,2.6666666666666665,69
Nora-Be,Endometriosis,2.0,3
Norco,11</span> users found this comment helpful.,1.0,1
Norco,17</span> users found this comment helpful.,1.0,1
Norco,Back Pain,2.5671641791044775,67
Norco,Pain,2.637037037037037,135
Norco,Rheumatoid Arthritis,1.5,2
Norditropin,Adult Human Growth Hormone Deficiency,5.0,1
Norditropin,Turner's Syndrome,4.0,1
Norel SR,Nasal Congestion,3.6,5
Norepinephrine,Hypotension,3.0,1
Norethindrone,Abnormal Uterine Bleeding,2.45,80
Norethindrone,Amenorrhea,2.8333333333333335,6
Norethindrone,Birth Control,2.6819221967963385,437
Norethindrone,Endometriosis,2.740740740740741,27
Norethindrone,Not Listed / Othe,2.0,2
Norflex,Migraine,2.0,1
Norflex,Muscle Spasm,2.230769230769231,13
Norfloxacin,Bladder Infection,2.0,1
Norfloxacin,Urinary Tract Infection,1.0,1
Norgesic,Muscle Pain,2.3333333333333335,3
Norgesic,Muscle Spasm,4.666666666666667,3
Norgesic Forte,Muscle Pain,3.0,1
Norgesic Forte,Muscle Spasm,3.6666666666666665,3
Norinyl 1+35,Acne,4.0,1
Noritate,Rosacea,5.0,1
Norlyda,Birth Control,1.0,1
Normodyne,High Blood Pressure,1.0,1
Noroxin,Bladder Infection,2.0,1
Noroxin,Urinary Tract Infection,1.0,1
Norpace,Arrhythmia,5.0,2
Norpace CR,Arrhythmia,2.3333333333333335,3
Norpramin,Depression,4.2,5
Nortrel 1 / 35,0</span> users found this comment helpful.,1.0,1
Nortrel 1 / 35,5</span> users found this comment helpful.,1.0,1
Nortrel 1 / 35,Abnormal Uterine Bleeding,5.0,1
Nortrel 1 / 35,Acne,1.0,1
Nortrel 1 / 35,Birth Control,3.0714285714285716,14
Nortrel 1 / 35,Menstrual Disorders,3.0,2
Nortrel 7 / 7 / 7,6</span> users found this comment helpful.,4.0,1
Nortrel 7 / 7 / 7,Birth Control,2.0,4
Nortrel 7 / 7 / 7,Endometriosis,3.0,1
Nortriptyline,Cyclic Vomiting Syndrome,3.4,5
Nortriptyline,Depression,2.3461538461538463,26
Nortriptyline,Diabetic Peripheral Neuropathy,2.0,3
Nortriptyline,Dysautonomia,1.0,1
Nortriptyline,Irritable Bowel Syndrome,2.689655172413793,29
Nortriptyline,Migraine Prevention,2.9452054794520546,146
Nortriptyline,Neuralgia,3.2222222222222223,18
Nortriptyline,Neurosis,3.0,2
Nortriptyline,Not Listed / Othe,2.0,3
Nortriptyline,Pain,2.2,75
Nortriptyline,Panic Disorde,3.6666666666666665,3
Nortriptyline,Postherpetic Neuralgia,1.0,1
Nortriptyline,Primary Nocturnal Enuresis,4.0,1
Nortriptyline,Reflex Sympathetic Dystrophy Syndrome,2.3333333333333335,3
Nortriptyline,Smoking Cessation,3.25,4
Nortriptyline,Tinnitus,2.5,2
Nortriptyline,Vulvodynia,2.4,5
Norvasc,Heart Failure,5.0,1
Norvasc,High Blood Pressure,2.25,56
Norvasc,Migraine Prevention,3.5,4
Norvasc,Raynaud's Syndrome,4.333333333333333,3
Norvir,HIV Infection,5.0,1
Nostrilla,Nasal Congestion,4.3,10
Novantrone,Multiple Sclerosis,3.0,1
NovoLog FlexPen,"Diabetes, Type 2",4.0,3
NovoLog Mix 70 / 30,"Diabetes, Type 1",3.5,2
NovoLog Mix 70 / 30,"Diabetes, Type 2",4.0,1
Novolin 70 / 30,"Diabetes, Type 2",3.3333333333333335,3
Novolin N,"Diabetes, Type 2",2.0,1
Novolog,"Diabetes, Type 1",3.6666666666666665,3
Novolog,"Diabetes, Type 2",1.6,5
Nplate,Idiopathic Thrombocytopenic Purpura,2.0,1
NuLYTELY,Bowel Preparation,2.3333333333333335,3
NuOx,Acne,4.0,2
Nubain,Pain,2.347826086956522,23
Nucala,Asthma,2.6,5
Nucynta,Pain,2.3398058252427183,206
Nucynta ER,Diabetic Peripheral Neuropathy,2.375,8
Nucynta ER,Pain,2.8085106382978724,47
Nuedexta,Pseudobulbar Affect,2.6666666666666665,12
Nupercainal,"Burns, External",2.0,1
Nupercainal,Hemorrhoids,4.0,3
Nupercainal,Local Anesthesia,2.0,1
Nutraplus,Dry Skin,3.0,1
Nutropin,18</span> users found this comment helpful.,5.0,1
Nutropin,Pediatric Growth Hormone Deficiency,1.0,1
NuvaRing,0</span> users found this comment helpful.,2.0,1
NuvaRing,2</span> users found this comment helpful.,1.0,1
NuvaRing,Birth Control,3.1516990291262137,824
Nuvessa,Bacterial Vaginitis,3.0,2
Nuvigil,1</span> users found this comment helpful.,4.0,1
Nuvigil,3</span> users found this comment helpful.,4.0,1
Nuvigil,4</span> users found this comment helpful.,3.0,2
Nuvigil,7</span> users found this comment helpful.,2.0,1
Nuvigil,8</span> users found this comment helpful.,3.0,1
Nuvigil,ADHD,4.571428571428571,7
Nuvigil,Bipolar Disorde,2.6666666666666665,9
Nuvigil,Chronic Fatigue Syndrome,3.4444444444444446,27
Nuvigil,Depression,2.642857142857143,14
Nuvigil,Hypersomnia,3.1818181818181817,22
Nuvigil,Narcolepsy,3.5,76
Nuvigil,Obstructive Sleep Apnea/Hypopnea Syndrome,3.935483870967742,31
Nuvigil,Shift Work Sleep Disorde,3.769230769230769,26
Nuvigil,ibromyalgia,3.4285714285714284,7
Nuwiq,Hemophilia A,2.0,1
Nyamyc,Cutaneous Candidiasis,3.0,1
Nystatin,Cutaneous Candidiasis,3.1666666666666665,6
Nystatin,Oral Thrush,3.0,12
Nystatin,Vaginal Yeast Infection,2.5,4
Nystatin / triamcinolone,Cutaneous Candidiasis,3.5,6
Nystatin / triamcinolone,Not Listed / Othe,3.5,2
Nystop,1</span> users found this comment helpful.,2.0,1
Nystop,Cutaneous Candidiasis,4.0,1
Nytol,4</span> users found this comment helpful.,1.0,1
Nytol,Insomnia,3.0,5
OB Complete Gold,Vitamin/Mineral Supplementation during Pregnancy/Lactation,2.0,1
Oasis Tears,Dry Eye Disease,1.0,1
Oasis Tears,Eye Redness,1.0,1
Ocella,0</span> users found this comment helpful.,5.0,1
Ocella,1</span> users found this comment helpful.,1.0,1
Ocella,3</span> users found this comment helpful.,1.0,3
Ocella,Acne,3.4375,16
Ocella,Birth Control,2.7888888888888888,90
Ocella,Menstrual Disorders,2.230769230769231,13
Ocella,Polycystic Ovary Syndrome,3.5,2
Ocella,Premenstrual Dysphoric Disorde,1.0,1
Octagam,Primary Immunodeficiency Syndrome,3.0,1
Octreotide,Carcinoid Tum,3.0,3
Octreotide,"Diabetes, Type 1",4.0,2
Octreotide,Diarrhea,2.0,2
Octreotide,Small Bowel or Pancreatic Fistula,1.0,1
Ocular lubricant,Dry Eye Disease,2.588235294117647,17
Ocular lubricant,Eye Redness,3.5714285714285716,35
Odefsey,HIV Infection,4.5,2
Ofloxacin,Campylobacter Gastroenteritis,5.0,1
Ofloxacin,Corneal Ulce,3.0,1
Ofloxacin,Otitis Media,1.0,1
Ofloxacin,Traveler's Diarrhea,1.0,1
Ofloxacin,Urinary Tract Infection,4.5,2
Ogen,Postmenopausal Symptoms,3.0,2
Ogestrel-28,0</span> users found this comment helpful.,4.0,1
Ogestrel-28,Birth Control,3.2,5
Olanzapine,Agitation,2.6,5
Olanzapine,Asperger Syndrome,3.0,2
Olanzapine,Bipolar Disorde,3.1691176470588234,136
Olanzapine,Borderline Personality Disorde,2.6470588235294117,17
Olanzapine,Depression,2.921875,64
Olanzapine,Insomnia,3.5925925925925926,27
Olanzapine,Major Depressive Disorde,2.8125,16
Olanzapine,Not Listed / Othe,1.0,1
Olanzapine,Obsessive Compulsive Disorde,2.5555555555555554,9
Olanzapine,Paranoid Disorde,4.181818181818182,11
Olanzapine,Schizoaffective Disorde,3.4210526315789473,38
Olanzapine,Schizophrenia,3.918918918918919,37
Olanzapine,Tourette's Syndrome,3.6666666666666665,3
Oleptro,Depression,3.0,5
Oleptro,Major Depressive Disorde,1.0,1
Olmesartan,High Blood Pressure,2.8191489361702127,94
Olmesartan,Migraine Prevention,2.25,4
